Y,umur_krt,jumlah_art,luas_lantai,jk_krt,status_kawin_krt,pendidikan_krt,pekerjaan_krt,keluhan_kesehatan,internet_krt,usaha_mikro,bansos,wilayah,status_bangunan,jenis_lantai,jenis_dinding,jenis_atap,sumber_air,penerangan,bahan_bakar,motor,laptop,kabupaten
0,50,1,50,1,2,13,11,5,1,5,1,1,3,6,1,3,2,1,4,1,5,71
0,58,1,30,2,4,8,3,1,1,5,5,1,1,6,1,3,2,1,7,1,5,71
0,58,1,24,1,2,13,11,5,1,5,5,1,1,6,1,3,2,1,4,1,5,71
0,74,1,80,1,2,8,3,1,1,5,5,1,1,2,1,3,3,1,4,1,5,71
0,69,1,40,2,4,13,3,1,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,48,1,100,2,3,19,19,5,1,5,5,1,3,2,1,3,2,1,4,1,1,71
0,48,1,128,1,2,13,12,5,1,5,5,1,1,2,1,1,4,1,3,1,5,71
1,29,1,50,1,2,13,11,5,1,5,5,1,3,2,1,3,3,1,4,1,5,71
0,54,1,60,1,2,15,11,1,1,5,5,1,3,6,3,3,2,1,4,1,5,71
0,43,0,21,1,1,21,11,1,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,58,1,28,1,2,13,11,1,1,5,5,1,1,2,1,3,4,1,4,1,5,71
0,50,1,34,1,2,13,22,5,1,5,5,1,1,2,1,1,4,1,4,1,5,71
0,74,1,48,1,2,13,3,1,1,5,5,1,1,2,1,3,4,1,4,1,5,71
0,35,1,24,1,2,9,24,5,1,1,1,1,1,2,1,3,2,1,4,1,5,71
0,72,1,60,1,4,11,3,1,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,45,1,128,1,2,21,12,5,1,5,5,1,1,2,1,3,2,1,3,1,5,71
0,51,1,60,1,2,13,12,5,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,44,1,42,1,2,3,11,1,1,1,1,1,3,2,1,3,2,1,4,1,5,71
0,64,1,40,1,2,8,3,1,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,68,1,56,2,4,3,3,1,1,5,5,1,3,2,1,3,3,1,3,1,5,71
0,41,1,36,1,2,8,24,5,1,5,1,1,1,2,1,3,2,1,4,1,1,71
0,47,1,48,1,2,8,12,1,1,5,5,1,1,2,1,3,1,1,4,1,1,71
0,47,1,36,2,3,3,12,5,1,5,5,1,2,6,1,3,2,1,4,1,1,71
0,66,2,48,1,2,15,3,1,1,5,5,1,1,3,1,3,2,1,4,1,5,71
0,53,1,63,1,2,3,12,1,1,5,5,1,1,2,1,3,3,1,4,5,5,71
0,37,1,32,1,2,13,25,5,1,5,5,1,3,6,1,3,6,1,4,1,5,71
1,45,1,40,1,2,3,11,5,1,5,1,1,3,5,3,2,3,1,4,5,5,71
0,54,1,48,2,4,21,20,1,1,5,5,1,1,2,1,3,3,1,4,5,5,71
0,56,1,125,1,2,8,12,5,1,5,5,1,3,5,1,1,3,1,3,1,5,71
0,61,1,175,1,2,13,14,5,1,5,5,1,1,2,1,3,2,1,4,1,1,71
0,58,1,40,1,2,3,12,5,1,5,5,1,2,6,5,3,2,1,4,1,5,71
0,38,1,150,1,2,8,12,5,1,5,5,1,1,2,1,3,2,1,3,1,5,71
0,43,1,20,1,2,13,11,5,1,5,1,1,1,6,1,3,2,1,4,1,5,71
1,48,1,70,1,2,13,8,5,1,5,1,1,3,6,1,3,2,1,4,1,5,71
0,48,1,60,2,3,8,24,5,1,5,1,1,3,6,1,3,2,1,4,1,5,71
0,53,1,120,1,2,3,12,5,1,5,5,1,2,2,1,3,2,1,3,1,1,71
0,43,1,70,1,2,15,24,5,1,5,5,1,2,6,1,3,2,1,4,1,5,71
0,47,1,60,1,2,13,24,5,1,5,5,1,2,6,1,3,2,1,4,5,5,71
0,46,1,50,1,2,3,11,5,1,5,5,1,2,6,1,3,2,1,4,1,5,71
1,51,2,72,1,2,19,9,5,1,5,5,1,1,2,1,3,5,1,3,1,1,71
0,54,1,32,2,3,8,8,1,1,1,1,1,1,6,1,3,2,1,4,1,5,71
0,57,1,78,2,3,13,14,5,1,5,5,1,1,6,1,3,2,1,4,1,5,71
0,68,1,100,1,2,3,3,5,1,5,5,1,1,6,3,3,2,1,4,1,5,71
0,23,1,80,1,1,14,12,5,1,5,1,1,3,6,3,3,5,1,4,1,5,71
0,63,1,72,2,4,3,3,1,1,5,1,1,1,6,3,3,5,1,7,5,5,71
0,37,1,20,1,1,8,11,1,1,5,5,1,3,6,3,3,2,2,4,5,5,71
0,43,2,120,1,2,13,12,5,1,5,5,1,1,6,1,2,5,1,4,1,5,71
0,64,2,130,1,2,8,3,1,1,5,5,1,1,2,1,2,2,1,4,1,5,71
0,42,1,42,1,2,13,13,5,1,5,5,1,1,6,1,2,2,1,4,1,5,71
0,68,3,100,1,4,13,3,1,1,5,5,1,1,2,1,3,1,1,4,1,1,71
0,68,1,12,2,4,3,24,5,1,5,1,1,2,6,1,3,3,2,4,5,5,71
0,58,3,250,1,2,21,3,1,1,5,5,1,1,2,1,2,1,1,3,1,1,71
0,41,2,40,1,2,8,13,5,1,5,5,1,2,6,1,3,3,1,4,5,5,71
0,45,1,84,1,2,13,12,5,1,5,5,1,2,6,1,1,2,1,4,1,1,71
0,45,3,100,1,3,13,3,1,1,5,5,1,1,2,1,1,1,1,3,1,1,71
0,50,1,36,2,2,14,8,5,1,5,5,1,1,5,1,3,6,1,4,1,5,71
0,30,1,48,1,2,13,13,5,1,5,5,1,3,2,1,2,2,1,3,5,5,71
0,33,2,42,1,2,13,16,5,1,5,5,1,1,6,3,3,3,1,4,1,1,71
0,54,1,42,1,2,13,24,1,1,5,5,1,1,2,1,3,5,1,4,5,5,71
0,55,1,200,1,2,15,13,1,1,1,5,1,3,5,3,3,1,1,4,1,1,71
0,62,1,48,1,2,8,11,1,1,5,5,1,1,6,5,3,3,1,4,1,5,71
0,47,1,78,1,2,3,13,5,1,1,1,1,3,2,1,3,2,1,4,1,1,71
0,41,1,48,1,2,15,11,1,1,1,1,1,2,5,3,3,2,1,4,1,5,71
1,47,1,63,1,2,9,11,1,1,5,5,1,1,6,1,3,3,1,4,1,5,71
1,56,1,80,1,2,8,6,1,1,1,5,1,1,2,1,3,2,1,4,1,5,71
0,52,1,38,2,4,13,12,1,1,1,1,1,1,2,1,3,3,1,4,1,5,71
0,63,1,80,1,2,13,3,1,1,1,5,1,3,5,3,3,1,1,3,1,1,71
0,55,1,54,1,2,13,13,1,1,1,5,1,3,2,1,3,1,1,4,1,1,71
0,62,1,106,1,2,8,12,1,1,1,5,1,1,5,3,3,3,1,4,1,5,71
0,51,1,80,2,4,3,25,5,1,5,1,1,1,2,1,3,2,1,4,1,5,71
0,36,1,60,1,1,13,12,5,1,5,5,1,1,6,1,3,2,1,4,1,5,71
0,34,1,40,1,2,8,11,1,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,36,1,40,1,2,19,13,5,1,5,5,1,1,2,1,3,2,1,4,1,1,71
0,37,1,30,1,2,13,11,5,1,5,5,1,3,5,3,3,3,1,4,5,5,71
0,33,1,100,1,2,13,13,5,1,5,5,1,1,2,1,3,2,1,4,1,5,71
0,64,1,100,2,4,3,3,5,1,5,5,1,1,6,3,3,5,1,3,5,5,71
0,58,1,200,1,2,13,12,5,1,5,5,1,1,2,1,3,2,1,2,1,1,71
0,68,1,352,1,2,3,3,5,1,5,5,1,1,2,1,1,2,1,3,1,5,71
0,31,1,50,1,2,8,8,5,1,5,5,1,2,6,1,3,2,1,4,1,5,71
0,49,2,80,2,3,8,14,5,1,1,5,2,3,6,1,3,2,1,4,1,5,72
0,35,2,55,1,2,13,1,5,1,1,5,2,3,6,1,3,2,1,7,1,5,72
0,75,1,50,1,2,3,3,5,1,1,5,2,1,6,1,3,3,1,7,5,5,72
0,65,2,35,1,2,3,3,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,60,1,80,1,2,14,11,5,1,1,1,2,1,6,1,3,2,2,4,1,5,72
0,45,2,30,1,2,3,1,5,1,1,5,2,3,6,1,3,2,1,3,1,5,72
0,63,1,21,1,2,14,1,5,1,1,5,2,1,6,1,3,3,1,7,5,5,72
0,66,2,77,1,2,3,1,5,1,1,5,2,3,1,1,3,2,1,4,5,5,72
0,33,2,35,1,2,13,20,5,1,5,5,2,3,6,1,3,2,1,4,1,5,72
0,83,1,12,2,4,3,3,5,1,5,1,2,1,8,1,3,3,2,10,5,5,72
0,66,1,56,2,4,3,1,5,1,1,5,2,1,6,1,3,2,1,4,5,5,72
0,78,1,70,2,4,3,3,1,1,5,5,2,1,6,1,3,2,1,7,1,5,72
0,38,1,64,1,2,13,12,5,1,5,1,2,1,2,1,3,2,1,4,1,5,72
0,75,1,35,2,4,3,3,5,1,5,1,2,1,5,3,3,2,1,7,1,5,72
0,60,1,40,1,2,3,1,5,1,1,5,2,1,6,1,3,10,1,4,1,5,72
1,54,1,72,1,2,13,11,5,1,5,5,2,3,5,1,3,2,1,4,1,5,72
0,25,1,36,2,3,9,3,5,1,5,5,2,3,6,1,3,2,1,10,5,5,72
0,36,1,70,2,2,11,3,5,1,5,5,2,1,2,1,3,3,1,4,1,5,72
0,39,2,42,2,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,57,2,120,2,2,3,3,5,1,5,5,2,1,5,1,3,2,1,7,1,5,72
0,53,1,42,1,2,3,8,5,1,5,5,2,1,6,1,3,2,1,4,5,5,72
0,53,1,65,1,2,13,1,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,38,1,56,2,2,13,8,5,2,5,5,2,1,6,1,3,2,1,4,1,5,72
0,69,1,42,2,4,3,3,5,1,5,5,2,1,6,1,3,3,1,4,5,5,72
0,55,1,70,2,4,13,3,5,1,5,5,2,1,6,1,3,3,1,4,1,5,72
0,53,1,96,1,2,13,3,5,1,5,5,2,1,6,1,3,3,1,4,1,5,72
0,47,1,70,1,2,13,8,5,2,5,5,2,1,2,1,3,2,1,4,1,5,72
0,66,1,72,2,4,3,12,1,1,5,5,2,1,6,1,3,3,1,4,5,5,72
0,58,1,35,1,2,3,12,5,1,5,5,2,1,6,1,3,8,1,7,1,5,72
0,59,1,70,2,4,8,3,5,1,5,5,2,1,5,1,3,3,1,4,5,5,72
1,41,1,63,1,3,13,8,1,1,5,1,2,1,2,1,1,2,1,4,1,5,72
0,56,1,80,1,2,13,12,5,1,1,5,2,1,6,1,3,5,1,4,1,5,72
0,44,1,300,1,2,13,3,1,1,5,5,2,1,2,1,3,2,1,4,1,5,72
0,65,1,96,2,4,3,3,1,1,1,5,2,1,6,1,2,2,1,7,1,5,72
0,70,1,130,1,2,8,3,1,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,40,1,136,1,2,21,21,5,1,5,5,2,1,2,1,1,2,1,4,1,5,72
0,58,1,66,2,4,8,12,1,1,5,5,2,1,2,1,3,3,1,4,1,1,72
0,46,1,98,1,2,13,11,5,1,5,5,2,1,1,1,3,2,1,4,1,5,72
0,53,1,144,1,2,3,12,5,1,5,5,2,1,6,1,1,2,1,4,1,1,72
0,34,1,70,2,3,8,3,1,1,5,5,2,3,1,1,1,2,1,4,5,5,72
1,62,1,33,1,3,13,8,5,1,1,5,2,3,6,1,3,2,1,7,1,1,72
0,73,1,63,2,4,8,12,1,1,1,5,2,1,6,1,3,3,1,4,5,5,72
1,40,1,80,1,2,13,1,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,56,1,96,2,4,14,1,1,1,5,5,2,1,6,1,3,2,1,4,5,5,72
0,57,2,72,1,2,8,13,1,1,5,5,2,1,2,1,3,2,1,4,1,5,72
0,66,1,162,2,3,13,3,5,1,5,5,2,1,2,1,3,3,1,4,1,5,72
1,45,1,42,1,2,8,8,5,2,1,5,2,1,6,1,3,3,1,4,1,5,72
1,49,1,56,1,2,13,1,5,1,5,5,2,1,6,1,3,5,1,2,1,1,72
0,73,1,48,1,2,3,1,1,1,5,5,2,1,5,1,3,2,1,10,5,5,72
0,55,1,96,1,2,14,3,5,1,5,5,2,3,6,1,2,3,1,4,1,1,72
0,35,1,72,2,2,13,3,5,1,5,5,1,3,6,1,3,3,1,4,1,5,72
0,39,1,96,2,2,13,3,5,1,5,5,1,3,6,1,3,3,1,4,1,1,72
0,45,1,42,1,2,13,11,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,41,1,48,1,2,13,11,5,2,5,5,1,1,6,1,3,2,1,4,1,5,72
0,44,1,112,1,2,21,20,5,2,5,5,1,1,6,1,3,2,1,4,1,1,72
0,36,1,86,1,2,13,14,5,1,5,5,1,3,6,1,3,2,1,4,1,5,72
0,48,1,70,1,2,8,3,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,35,1,42,2,2,8,3,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,47,1,76,1,2,13,1,5,1,5,5,1,1,6,1,3,3,1,4,1,5,72
0,49,1,45,1,2,13,1,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,64,1,42,2,4,3,24,5,1,5,5,2,1,6,1,3,2,1,4,5,5,72
0,35,1,80,1,2,21,24,5,1,5,5,2,1,6,1,3,3,1,4,1,5,72
0,76,1,60,2,4,3,5,5,1,5,1,2,1,6,1,3,3,1,4,5,5,72
0,34,1,108,1,2,8,11,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
1,55,1,42,1,2,16,24,1,1,5,5,2,1,1,1,3,2,1,4,1,5,72
1,44,1,64,1,2,15,20,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,68,1,32,2,4,3,3,1,1,5,1,2,1,6,1,3,3,1,4,5,5,72
0,46,2,60,1,2,8,24,5,1,1,1,2,1,6,1,3,3,1,4,1,5,72
0,67,1,48,1,2,3,4,5,1,5,5,2,1,1,1,3,3,1,4,1,5,72
0,37,1,32,1,2,13,13,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,60,1,56,1,2,14,1,1,1,5,5,1,1,6,1,3,3,1,4,1,5,72
0,33,1,81,1,2,3,1,5,1,5,5,1,1,1,1,3,2,1,4,1,5,72
0,50,1,84,1,2,14,21,5,1,5,5,1,1,2,1,3,3,1,4,1,5,72
0,57,3,192,1,2,18,3,5,1,5,5,1,1,6,1,3,5,1,4,1,5,72
0,57,1,53,2,4,8,1,5,1,5,1,1,1,6,1,3,5,1,7,5,5,72
0,60,1,100,1,2,3,3,5,1,5,5,1,1,6,1,3,5,1,4,1,5,72
0,45,1,60,2,2,15,24,5,1,5,5,1,1,5,1,3,2,1,4,1,5,72
1,50,1,168,1,2,23,20,5,1,5,5,1,1,1,1,3,2,1,3,1,5,72
0,20,0,63,2,1,21,3,1,1,5,5,1,1,6,1,3,2,1,4,5,5,72
0,66,3,70,1,2,3,3,1,1,5,1,1,1,6,1,3,2,1,7,1,5,72
0,75,1,63,1,4,8,3,1,1,5,5,1,1,5,1,3,3,1,7,5,5,72
0,63,1,96,1,2,13,12,1,1,1,5,1,1,2,1,3,3,1,4,1,5,72
0,48,2,216,1,2,19,1,1,1,1,5,1,1,1,1,3,3,1,4,1,1,72
0,52,1,45,1,2,13,11,5,2,5,5,1,3,6,1,3,3,1,4,1,5,72
0,65,1,48,1,2,3,1,5,1,1,5,1,1,6,1,3,2,1,4,5,5,72
1,52,1,120,1,2,14,7,5,1,1,5,1,1,2,1,3,3,1,4,1,1,72
0,45,2,35,2,2,22,21,5,1,1,5,1,1,5,1,3,3,1,4,1,1,72
0,33,1,24,1,2,15,1,5,1,1,1,1,1,6,1,3,2,1,4,1,5,72
0,47,1,99,1,2,15,1,5,1,1,5,1,1,2,1,3,3,1,4,1,5,72
0,52,1,75,1,2,13,8,5,1,1,5,2,1,6,1,3,3,1,4,1,5,72
0,36,1,64,1,2,13,20,5,1,5,5,2,3,6,1,3,3,1,4,1,1,72
0,77,2,128,1,2,3,5,5,1,5,5,2,1,6,1,3,3,1,4,5,5,72
0,55,1,48,1,2,8,3,5,1,5,5,2,1,6,1,3,3,1,7,5,5,72
0,41,1,112,1,2,19,20,5,1,1,5,2,1,2,1,1,3,1,4,1,1,72
0,73,3,192,2,4,3,3,1,1,5,5,2,1,6,1,3,3,1,4,5,5,72
0,35,1,128,1,2,21,12,5,1,1,5,2,1,6,1,3,1,1,2,1,1,72
0,42,1,80,1,2,15,20,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,66,1,63,1,2,3,3,1,1,5,5,2,1,6,1,3,3,1,4,5,5,72
0,56,1,56,1,2,13,12,5,1,1,5,2,1,6,1,3,3,1,4,1,5,72
0,55,1,54,1,2,13,2,1,1,1,5,1,1,6,1,3,2,1,4,1,5,72
0,63,1,48,1,2,3,3,1,1,1,5,1,1,6,1,3,2,1,4,5,5,72
1,46,1,67,1,2,3,3,5,1,1,5,1,1,6,1,3,2,1,4,1,5,72
1,53,2,72,1,2,3,8,5,1,1,5,1,1,6,1,3,2,1,4,1,1,72
1,27,1,40,1,3,13,11,1,1,5,5,1,3,6,1,3,2,1,4,1,5,72
1,53,1,40,1,2,13,8,5,1,1,5,1,1,6,1,3,2,1,4,1,5,72
1,70,1,247,1,2,3,1,5,1,1,5,1,1,6,1,3,2,1,10,1,5,72
1,61,1,104,1,2,13,3,5,1,1,5,1,1,2,1,3,5,1,4,1,1,72
0,48,1,66,1,2,13,20,5,1,5,5,1,1,2,1,3,5,1,4,1,1,72
1,44,1,84,1,2,8,12,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,70,1,70,1,2,3,3,5,1,1,5,1,1,6,1,3,2,1,4,5,5,72
0,67,1,40,1,2,3,3,1,1,1,5,1,1,6,1,3,2,2,4,5,5,72
1,55,1,96,1,2,13,2,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,48,1,42,1,2,8,11,1,1,1,5,1,1,6,1,3,2,1,10,1,5,72
0,48,1,54,1,2,8,13,5,2,5,5,1,1,6,1,3,2,1,4,1,5,72
0,36,1,209,1,2,21,22,5,1,1,5,1,1,6,1,3,2,1,4,1,1,72
0,31,1,43,2,2,8,3,5,2,5,5,1,2,6,1,3,2,1,4,5,5,72
0,58,1,88,1,2,8,1,5,1,1,5,1,1,6,1,3,2,1,4,1,5,72
0,48,2,110,2,2,15,3,1,2,5,5,1,1,2,1,3,2,1,4,1,1,72
1,41,1,300,1,2,21,3,5,1,5,5,1,1,2,1,3,2,1,7,1,1,72
0,75,1,120,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,7,5,5,72
1,57,1,91,1,2,15,1,5,1,1,5,2,1,6,1,3,2,1,4,1,1,72
1,39,2,91,1,2,15,2,1,1,1,5,2,3,6,1,3,2,1,4,1,5,72
1,60,2,91,1,2,8,1,5,1,1,5,2,1,6,1,3,2,1,7,1,5,72
1,53,1,91,1,2,8,2,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,43,2,135,2,3,21,20,1,1,1,5,2,3,2,1,3,2,1,4,1,1,72
0,74,2,135,1,2,6,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,72
0,74,2,84,1,2,8,3,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,31,1,103,1,2,13,21,5,1,5,5,2,1,2,1,3,2,1,4,1,1,72
0,73,2,120,1,2,3,3,1,1,5,5,2,1,6,1,3,5,1,10,5,5,72
1,43,1,225,1,2,23,20,5,1,5,5,1,1,5,1,1,6,1,4,1,5,72
1,47,1,187,1,2,13,8,5,1,1,5,1,1,2,1,3,5,1,4,1,5,72
0,73,1,90,1,2,13,3,1,1,5,5,1,1,6,1,3,5,1,4,1,5,72
0,65,1,20,1,2,3,1,5,1,1,1,1,3,6,1,3,2,1,4,1,5,72
0,50,1,80,1,2,13,12,5,1,5,5,1,2,6,1,3,2,1,4,1,5,72
0,48,1,120,1,2,21,11,5,1,1,5,1,2,4,3,3,4,1,4,5,5,72
0,71,1,24,2,4,8,2,5,1,5,1,1,1,6,1,3,5,1,4,5,5,72
0,40,1,45,1,2,21,1,5,1,1,5,1,2,6,1,3,5,1,4,1,5,72
0,67,1,80,2,4,8,2,1,1,5,5,1,1,6,1,3,5,1,4,5,5,72
0,72,1,40,2,2,3,2,1,1,5,5,1,1,6,1,3,5,1,4,5,5,72
1,39,1,28,1,2,3,1,5,2,5,1,2,3,6,1,3,3,1,4,1,5,72
0,58,1,60,1,2,14,3,1,1,5,5,2,1,6,1,3,2,1,4,1,1,72
0,30,1,54,1,2,21,13,5,1,5,1,2,3,2,1,3,2,1,4,1,1,72
0,68,1,77,2,4,3,1,1,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,71,1,88,2,4,3,1,5,1,5,5,2,3,6,1,3,2,1,4,5,5,72
0,29,1,30,2,2,11,3,5,2,5,5,2,1,8,1,3,2,2,4,5,5,72
0,45,1,90,2,2,15,12,5,1,5,5,2,1,2,1,3,2,1,4,1,5,72
1,45,1,54,1,2,8,1,5,2,5,5,2,1,6,1,3,2,1,4,1,5,72
0,52,1,54,1,2,3,3,5,1,5,5,2,1,2,1,3,3,1,4,1,5,72
1,61,1,117,1,2,3,1,5,1,5,5,2,1,6,1,3,3,1,4,1,5,72
0,53,1,50,1,2,6,11,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,50,2,72,1,2,4,1,5,1,5,1,2,1,6,1,3,2,1,4,5,1,72
0,60,1,42,1,2,11,1,1,1,1,5,2,1,6,1,3,2,1,4,1,5,72
1,42,1,35,1,2,3,2,1,1,1,1,2,1,6,1,3,2,1,4,1,5,72
0,39,2,90,1,2,21,2,5,1,5,5,2,1,2,1,3,2,1,4,1,1,72
0,78,1,70,1,2,3,3,1,1,5,5,2,1,5,1,3,10,1,7,5,5,72
0,51,2,84,1,2,15,1,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
1,46,2,56,1,2,3,1,5,1,1,1,2,1,6,1,3,2,1,4,1,1,72
0,80,1,30,2,4,3,3,1,1,5,1,2,1,6,1,3,10,1,10,5,5,72
0,49,1,63,1,2,15,1,5,2,1,5,2,1,2,1,3,2,1,7,1,5,72
0,33,1,70,2,2,3,1,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,63,1,56,1,2,3,1,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,38,1,32,1,2,14,13,5,1,5,5,2,3,5,1,3,2,1,4,1,5,72
0,50,1,80,1,2,13,21,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,38,1,35,1,2,8,24,1,1,5,5,2,1,6,1,3,2,1,4,5,5,72
0,50,1,72,1,2,3,1,5,1,1,5,2,1,2,1,3,2,1,4,1,5,72
0,51,1,63,1,2,13,1,5,1,5,1,2,3,5,1,3,2,1,4,1,5,72
0,62,1,56,1,2,3,1,5,1,5,5,2,1,6,1,3,2,1,4,1,5,72
0,46,1,25,1,1,3,24,5,1,5,5,2,1,6,1,3,2,2,10,5,5,72
0,52,1,70,1,2,14,4,5,1,5,5,2,1,6,1,3,2,1,4,1,1,72
0,40,1,81,1,2,21,20,5,1,5,5,1,1,2,1,3,4,1,2,1,1,72
0,68,1,90,1,2,13,3,5,1,1,5,1,1,2,1,3,4,1,4,1,5,72
0,41,1,51,1,2,21,8,5,1,1,5,1,1,6,1,3,7,1,3,1,1,72
0,35,1,28,1,2,8,12,5,1,1,5,1,3,6,1,3,2,1,4,1,5,72
0,56,2,55,1,2,13,12,5,1,1,5,1,2,2,1,3,2,1,4,1,1,72
0,40,1,144,1,2,21,12,5,1,1,5,1,1,2,1,3,2,1,3,1,1,72
1,40,1,24,1,2,13,24,5,1,1,5,1,3,6,1,3,2,1,4,1,5,72
0,65,1,96,2,4,3,3,5,1,1,5,1,1,2,1,3,2,1,7,1,5,72
0,53,1,32,1,3,13,24,5,1,5,5,1,3,6,1,3,2,1,4,1,5,72
0,23,0,24,2,1,15,22,5,1,5,5,1,2,6,3,3,2,1,7,5,5,72
0,57,1,150,1,2,23,20,1,1,5,5,1,1,6,1,3,2,1,7,1,1,72
0,67,1,136,1,2,3,12,1,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,38,1,185,1,2,13,12,5,1,5,5,1,1,1,1,3,2,1,3,1,1,72
0,70,1,100,1,2,21,3,5,1,5,5,1,1,1,1,3,2,1,7,1,1,72
0,49,1,150,2,3,13,24,5,1,5,5,1,1,6,1,3,3,1,4,1,5,72
0,55,1,120,1,2,13,19,5,1,5,5,1,1,6,1,3,3,1,4,1,5,72
0,68,1,225,2,4,3,3,1,1,5,5,1,1,5,3,3,3,1,7,5,5,72
0,38,1,250,1,2,19,20,5,1,5,5,1,1,1,1,3,2,1,4,1,1,72
0,70,1,162,2,4,8,3,1,1,5,5,1,1,1,1,3,2,1,3,5,5,72
0,62,1,126,1,2,3,12,1,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,55,1,45,2,4,15,20,5,1,1,5,1,3,6,1,3,4,1,7,1,5,72
0,28,1,126,1,2,21,16,5,1,5,5,1,3,2,1,3,2,1,2,1,1,72
0,43,1,40,1,2,13,13,5,1,1,5,1,2,6,3,3,2,1,7,1,1,72
0,42,1,108,1,2,15,3,5,1,1,5,1,1,2,1,3,4,1,4,1,5,72
0,39,1,45,1,2,13,21,5,1,5,5,1,2,6,1,3,2,1,2,1,5,72
0,80,1,45,1,4,3,3,5,1,1,5,1,1,5,3,3,2,1,7,1,5,72
0,68,1,72,2,4,3,20,1,1,5,5,1,1,6,1,3,4,1,7,5,5,72
1,56,1,48,1,4,8,12,5,1,1,5,1,2,5,3,3,2,1,0,1,5,72
0,40,2,100,1,2,15,8,5,1,1,5,1,1,6,1,3,4,1,7,1,1,72
0,72,1,60,1,2,3,3,5,1,1,5,1,2,6,1,3,4,1,4,5,5,72
0,75,1,235,1,2,13,3,5,1,5,5,1,1,2,1,3,2,1,3,1,5,72
0,54,1,105,1,2,21,3,5,1,5,5,1,1,6,1,3,2,1,4,1,5,72
0,69,2,81,2,4,18,17,5,1,5,5,1,1,2,1,3,3,1,4,5,1,72
1,48,1,105,1,2,15,8,5,1,1,5,1,3,6,1,3,2,1,4,1,5,72
0,48,1,56,1,2,23,21,5,1,5,5,1,1,6,1,3,2,1,4,1,1,72
1,40,1,94,1,2,13,12,5,1,1,5,1,2,5,3,3,2,1,4,1,5,72
0,64,2,98,2,4,8,12,5,1,1,1,1,1,2,1,3,2,1,4,1,5,72
0,46,1,27,2,3,15,8,5,1,5,5,1,2,6,1,3,2,1,4,1,5,72
0,58,1,63,1,2,13,12,5,1,5,5,1,3,4,1,3,4,1,4,1,5,72
0,51,1,94,1,2,19,13,5,1,1,5,1,3,2,1,3,3,1,4,1,5,72
0,35,1,56,1,2,3,11,5,1,1,5,2,1,6,1,3,9,2,10,1,5,72
0,34,1,70,1,2,8,8,5,1,1,5,2,1,6,1,3,2,1,3,1,5,72
1,38,1,35,1,2,3,13,1,1,1,5,2,1,6,1,3,9,1,4,1,5,72
0,76,2,50,1,2,3,2,5,1,1,1,2,3,6,1,3,9,1,3,1,5,72
1,59,2,84,1,2,13,2,5,2,1,5,2,1,6,7,3,9,1,10,1,1,72
1,70,1,72,1,2,15,3,1,1,5,5,2,1,6,1,3,9,1,10,1,5,72
0,67,1,35,2,4,3,3,1,1,1,1,2,1,2,3,3,9,1,10,5,5,72
0,41,1,35,1,3,8,21,5,1,5,5,2,3,6,1,3,2,1,4,1,5,72
1,43,1,108,1,2,13,13,5,1,1,5,2,1,6,1,3,2,1,4,1,5,72
0,55,1,50,2,4,3,3,1,1,5,5,2,1,6,1,3,9,1,4,5,5,72
0,71,1,156,1,2,3,1,1,1,5,5,2,1,2,1,3,9,1,3,1,5,72
1,54,2,72,1,2,13,11,5,1,5,5,2,1,6,1,3,1,1,4,1,5,72
1,48,1,108,1,2,15,1,5,1,1,5,2,1,6,1,3,2,1,2,1,1,72
